customer_tweet_id,customer_text,customer_time,amazon_tweet_id,amazon_reply,amazon_time
111750,"@AmazonHelp , @188  - does the facebook app for Fire OS support facebook live ?",Thu Nov 23 20:31:15 +0000 2017,111748,@140823 Great question! Can you please tell us what kind of device type and model you're using? ^AC,Thu Nov 23 20:38:00 +0000 2017
111749,"@AmazonHelp I am planning to get the fire HD 8"" tablet - https://t.co/R5h0kdEZrh",Thu Nov 23 20:38:51 +0000 2017,111751,"@140823 Yes, Facebook Live will work on this device.  ^AF",Thu Nov 23 20:56:00 +0000 2017
111754,"@115833 
So, my echo just took the contacts from all of our phones...there was no ask, no permissions...nothing...  We have three different cell lines in our house; was it suppose to do this?",Thu Nov 23 20:24:43 +0000 2017,111753,"@140824 That's very odd. Whenever convenient for your, give us a shout here: https://t.co/hApLpMlfHN We'd be happy to assist and troubleshoot in real-time. ^SK",Thu Nov 23 20:38:00 +0000 2017
111757,"Basta. @116928 @115821 @AmazonHelp pago subscripción Prime y nunca he recibido mis pedidos al día siguiente, ni siquiera a los dos días. Una vez vale, pero ya está bien, ¿no?
Atentamente, un cliente descontento. #Amazon",Thu Nov 23 20:32:04 +0000 2017,111755,"@140825 Hola, lamento cualquier molestia ocasionada. ¿Actualmente tienes algún pedido pendiente de entrega? ^KS",Thu Nov 23 20:37:00 +0000 2017
111756,@AmazonHelp Sí... 😠,Thu Nov 23 20:38:07 +0000 2017,111758,@140825 ¿podrías indicarnos con que transportadora esta siendo enviado tu pedido? ^NP,Thu Nov 23 20:52:00 +0000 2017
111759,@AmazonHelp Mediante Seur.,Thu Nov 23 20:53:54 +0000 2017,111760,"@140825 Pity, ¿te has puesto en contacto con @130687 para corroborar el estado del pedido? ^LC",Thu Nov 23 21:09:32 +0000 2017
111762,@130293 Amigos que pasa con Community? saltan capítulos sin el doblaje solo en inglés y algunos sin opción a subtitulo siquiera que sepa en la temporada 1 !,Thu Nov 23 20:31:49 +0000 2017,111761,"@140826 Hola Tyur, lamentamos los inconvenientes que estás teniendo con estos capítulos. Para darte atención personalizada te recomendamos ponerte en contacto con nuestro servicio al cliente a través del siguiente enlace: https://t.co/OjvUxwnzPe. ^MZ",Thu Nov 23 20:36:39 +0000 2017
111765,@115830 Not happy my new computer case (which I paid for to be delivered today) can be dispatched twice and still not arrive! :(,Thu Nov 23 20:31:15 +0000 2017,111763,@140827 I'm so sorry to hear this! Have you received any e-mails regarding this order requesting additional address information? Be sure to also check your spam and junk folders! ^BL,Thu Nov 23 20:36:39 +0000 2017
111764,"@AmazonHelp No emails received, I've ordered many times in the past without any problem. According to the tracking it was dispatched from stretford at 10.05am and that's less than 5 miles away :(",Thu Nov 23 20:40:57 +0000 2017,111766,"@140827 Hey, Stephen. Since you haven't received any updated tracking information it would be best for us to review this with you directly. Please reach out to us here: https://t.co/JzP7hlA23B ^LA",Thu Nov 23 20:43:56 +0000 2017
111770,@AmazonHelp Yes. Apparently it was signed for when no one was in and there’s a squiggle of a signature which isn’t mine. I asked for a call from amazon where the woman hung up on me and now I’m being told by a customer service chat that I might not get my parcel!,Thu Nov 23 20:26:06 +0000 2017,111767,"@140828 I can understand why you're frustrated, Rosie! Here's some additional steps that may help recover the parcel: https://t.co/BFUbNo2kWT. Let us know if that works! ^CS",Thu Nov 23 20:35:30 +0000 2017
111769,"@AmazonHelp I contacted the couriers, they said you have to sort it..whenever I try to speak to one of your team members on the phone, they hang up on me - is there a number I can ring to get this sorted? Such bad customer service for a regular member!",Fri Nov 24 08:15:10 +0000 2017,111771,"@140828 Apologies. When in touch Rosie, were you advised to wait until a certain date? Who's the carrier in question? ^TP",Fri Nov 24 08:21:29 +0000 2017
111772,"@AmazonHelp No I wasn’t advised a date because no one will speak to me! It was delivered by Hermes. I’ve spoken to them this morning but they said it’s something that amazon take up with them, not me",Fri Nov 24 08:27:36 +0000 2017,111773,"@140828 Hello Rosie, I am sorry to hear that this has happened to you. Please follow this link: https://t.co/mk7tow11c4 and we will be in touch. ^HS",Fri Nov 24 08:48:00 +0000 2017
111775,"Are @115830 kidding me right now?! Don’t get my parcel, signature has been forged and one of their customer service advisors hung up on me 😡",Thu Nov 23 20:13:18 +0000 2017,111774,@140828 I'm sorry to hear about this experience! This is not the level of service we strive for. Was the parcel supposed to be delivered today? ^TR,Thu Nov 23 20:23:00 +0000 2017
111778,"No, I have not received any email from your account specialist, or anyone else, and I didn’t received a called back either. I am appalled by the response of @115821 to the hacking of my credit card https://t.co/K5EgoaCdRk",Thu Nov 23 20:28:43 +0000 2017,111776,@140408 Please get in touch with us here: https://t.co/jzvkhdlrK5 as this team is specifically trained to assist with your specific inquiry. ^EZ,Thu Nov 23 20:35:26 +0000 2017
111780,Waited in for 12hrs today for a parcel today after 12hrs yday from @115830 and yet still not here but the updates say should be on way for sure. Not impressed. Wonderful service. Not.,Thu Nov 23 20:30:51 +0000 2017,111779,"@140829 I'm very sorry about the delay. Whenever you have the time, give us a shout here: https://t.co/JzP7hlA23B We'd be happy to look into your order and assist in real-time. ^SK",Thu Nov 23 20:35:00 +0000 2017
111783,Either my amazon fire stick... internet provider or Netflix can fuck off. Most of the night I've had to rewind and wait for episodes to load... or watch them with no sound. Hows a person suppose to binge watch like this. Its not the fucking 90s Jesus Christ  @115821 @116602,Thu Nov 23 20:25:07 +0000 2017,111781,@140830 I'm so sorry for the difficulty! Have you tried restarting your router/modem? What about restarting the Fire TV? We're here to help! ^MH,Thu Nov 23 20:35:00 +0000 2017
111787,"@AmazonHelp Hello, when will I get an update? I’ve been waiting all day...",Thu Nov 23 20:23:39 +0000 2017,111784,@140831 We're sorry for the wait. I can confirm we have received your information and will be reaching out to you soon to assist. ^TE,Thu Nov 23 20:34:32 +0000 2017
111786,"@AmazonHelp Hello, I haven’t heard anything since, is there an update on this?",Fri Nov 24 07:50:10 +0000 2017,111788,@140831 I'm sorry for the wait. We're still investigating the situation and will get back to you as soon as possible.^PJ,Fri Nov 24 08:04:00 +0000 2017
111792,"@AmazonHelp I was told I was already refunded and that is it, then I tried explaining that I haven’t and he raised his voice and said that is it final warning , we can’t help you . I’m not sure what the warning was for but I just hung up after , worst service I ever dealt with",Thu Nov 23 13:27:22 +0000 2017,111790,@140831 I'm sorry for the experiences you've had thus far with this situation. Our team would like to take a closer look with you.  Could you reach out to us here: https://t.co/ADtQ90Y0H8 so we can review the information with you? ^AZ,Thu Nov 23 13:32:27 +0000 2017
111794,@AmazonHelp Can you guys check my account and listen to the last phone call I had with the supervisor/customer service. He flat out lied on my account and then got aggressive and warned me when I was trying to explain ...I need Help #BlackFriday2017 #amazon #bitcoin,Thu Nov 23 13:17:04 +0000 2017,111793,"@140831 We wouldn't have access to your account from here for security reasons. I'm sorry to hear about your call, what was advised when you spoke with us? ^NV",Thu Nov 23 13:21:00 +0000 2017
111798,"@AmazonHelp I am missing 2 refunds out of 6 items I returned, I used the other 4 refunds on other items already and waiting for the last 2 to be refunded. he stated I already used the last 2 when it obviously has not been refunded, I have all transactions on my account still and saved",Thu Nov 23 12:53:51 +0000 2017,111795,"@140831 Hey, did you receive emails confirming all six refunds? Also, can you see which refunds were processed here - https://t.co/ImPN7ZRn5O, select ""Order Details"". Keep us posted. ^TP",Thu Nov 23 12:58:25 +0000 2017
111800,"Dealing with worst customer service ever @AmazonHelp ,Did not receive a refund on items returned after weeks of going back and forth with customer service I spoke to a supervisor that straight up lied to me on my orders b careful shoppers @115851 #BlackFriday #Amazon #bitcoin",Thu Nov 23 12:38:43 +0000 2017,111799,"@140831 Hi, we can't see your details on social media. Without posting any of your account details here, can you tell us what the supervisor has told you about your return? ^BZ",Thu Nov 23 12:49:29 +0000 2017
111804,@AmazonHelp This refund process is taking way to long  i have had to speak with multiple amazon reps this is kinda ridiculous.. i have never had a worse experience getting a refund on something in my life.,Thu Nov 23 20:29:14 +0000 2017,111801,"@140832 So sorry for any inconvenience! When you spoke with us about your refund, what insight/information was provided? We'd like to help in any way we can! ^BL",Thu Nov 23 20:34:06 +0000 2017
111802,@AmazonHelp 24-48hrs i have been waiting a month for a working monitor im not upset just by this refund its how i have been trying to get a working monitor and the last two i got sent were defective.,Thu Nov 23 20:38:13 +0000 2017,111805,"@140832 I can certainly understand the frustration after receiving two defective monitors! This isn't the kind of experience we want you to have. Refunds process instantly on our end, but take about 3-5 for your bank to deposit the funds to your account. ^MB",Thu Nov 23 20:49:00 +0000 2017
111808,@AmazonHelp The replacement is Dutch 😭😂,Thu Nov 23 20:15:18 +0000 2017,111807,@140833 Hey! We'd like to look into this with you! Please reach out to us via phone/chat here: https://t.co/JzP7hlA23B and we can help in real-time. ^TK,Thu Nov 23 20:34:00 +0000 2017
111810,"Ordered a little tikes walker from @115830 and it's French with no English setting, does @140834 have something to do with this 🙈",Tue Nov 21 13:38:55 +0000 2017,111809,"@140833 Hi Laura, sorry to hear that! If possible, could you contact us via the following link: https://t.co/JzP7hlA23B so that we can take a look in to this for you. ^TI",Tue Nov 21 13:51:29 +0000 2017
111814,"@AmazonHelp To answer your question, the order hadn’t been shipped. This was maybe 1 hour or so after the order was placed.",Thu Nov 23 20:25:06 +0000 2017,111811,"@140835 Once an order is being prepared for shipment, we are unable to alter the order in any way. ^ZW",Thu Nov 23 20:34:00 +0000 2017
111817,"@115821 Your customer service is terrible. There was a mistake made on my order and I tried to change it. 3 reps and 2 supervisors couldn’t help. One supervisor supposedly named “P.R” was horrible. When I asked to be transferred to some1 else, he says he’s the top guy at Amazon.",Thu Nov 23 20:05:15 +0000 2017,111815,"@140835 Thanks for reaching out! We can help with this! Just to clarify, were you trying to change the details of an order after it had shipped? ^TK",Thu Nov 23 20:16:00 +0000 2017
111820,Avis à tous ! Demain c’est #BlackFriday2017 espérez qu’il ne pleuve pas car les livreurs d’ .@120533 balancent gentiment les colis sous la pluie ! #FachéTrèsFaché https://t.co/izRAuXCWyP,Thu Nov 23 20:26:20 +0000 2017,111818,"@140836 Bonsoir, je suis sincèrement désolée pour cela, pouvez-vous nous indiquer le nom du transporteur ayant pris en charge cette livraison je vous prie ?
^KE",Thu Nov 23 20:34:00 +0000 2017
111819,@AmazonHelp Cela vous aide ? https://t.co/G1bbBWQmPL,Thu Nov 23 20:36:09 +0000 2017,111821,"@140836 Nous allons de suite remonter cela, l'avez-vous également signalé à notre SAV afin de vous proposer les solutions adéquates pour la commande ? 
^KE",Thu Nov 23 20:45:00 +0000 2017
111822,@AmazonHelp Non je ferai demain. Merci.,Thu Nov 23 20:45:50 +0000 2017,111823,"@140836 Entendu, notre SAV est joignable via https://t.co/hgIrz98cdI Passez une bonne soirée ^KD",Thu Nov 23 20:50:25 +0000 2017
111824,@AmazonHelp Merci. Non pas pour la livraison mais pour la réactivité du SAV.,Thu Nov 23 20:51:27 +0000 2017,111825,"@140836 A votre service Fabrice, nous essayons toujours de rectifier le tir ! ^KD",Thu Nov 23 21:05:24 +0000 2017
111828,@AmazonHelp j'ai reçu un mail pour me dire qu'une enquête était en cour et que le service s'engagé a me recontacter le 27/11/17. En attendant j'oublie mes 290€.,Thu Nov 23 20:30:44 +0000 2017,111826,"@140837 Votre demande est prise en charge par notre service client, vous aurez un retour le 27 novembre une fois que l'enquête est clôturée. Merci de votre patience. ^ASZ",Thu Nov 23 20:33:34 +0000 2017
111831,@AmazonHelp Oui,Thu Nov 23 16:56:33 +0000 2017,111829,"@140837 Une réponse vous a-t-elle été fournie?
^MD",Thu Nov 23 16:59:27 +0000 2017
111833,@AmazonHelp 1 commande par colis privé et l’autre par également par colis privé.,Thu Nov 23 10:57:16 +0000 2017,111832,@140837 L'avez-vous signalé à notre SAV ? ^SN,Thu Nov 23 11:24:25 +0000 2017
111835,@AmazonHelp Comment faire pour le savoir ?,Thu Nov 23 10:40:14 +0000 2017,111834,"@140837 En accédant aux détails de vos commandes, sinon, via les emails de confirmation des expéditions de vos colis. ^SA",Thu Nov 23 10:55:00 +0000 2017
111837,@AmazonHelp J’ai 4 articles soit disant livrés mais je n’ai rien. 3 annoncés dans la boîte au lettre mais vide. Et le 4ème livré à 15h mais je travaillais jusque 22h,Thu Nov 23 10:16:29 +0000 2017,111836,@140837 J'en suis sincèrement désolée. Quel est le transporteur pour chaque commande SVP ? ^SM,Thu Nov 23 10:28:29 +0000 2017
111839,"Merci @120533 prime, 2 commandes en 2 mois, les 2 j’ai des problèmes. Mauvais produit dans l’emballage d’origine et maintenant je ne reçois même pas les colis mais ils sont livrés. GG",Thu Nov 23 10:10:41 +0000 2017,111838,"@140837 Bonjour, je veux bien vous aider, mais j'aimerais bien comprendre la situation plus en détails s'il vous plaît ! ^AR",Thu Nov 23 10:13:55 +0000 2017
